z_real,z_img,applied_voltage,sbh_weight_percent,catalyst_loading
0.06823,0.01119,0.5,5,13.4
0.07033,0.01162,0.5,5,13.4
0.07245,0.01208,0.5,5,13.4
0.07451,0.01205,0.5,5,13.4
0.07664,0.01208,0.5,5,13.4
0.07871,0.01179,0.5,5,13.4
0.08043,0.01141,0.5,5,13.4
0.08157,0.00995,0.5,5,13.4
0.08288,0.00985,0.5,5,13.4
0.08408,0.00966,0.5,5,13.4
0.08509,0.00932,0.5,5,13.4
0.08614,0.00921,0.5,5,13.4
0.0873,0.00934,0.5,5,13.4
0.08848,0.00949,0.5,5,13.4
0.08973,0.00958,0.5,5,13.4
0.09094,0.00981,0.5,5,13.4
0.09246,0.01041,0.5,5,13.4
0.0938,0.01072,0.5,5,13.4
0.09549,0.01125,0.5,5,13.4
0.09736,0.01199,0.5,5,13.4
0.09899,0.01259,0.5,5,13.4
0.10085,0.01385,0.5,5,13.4
0.10267,0.01497,0.5,5,13.4
0.10584,0.0155,0.5,5,13.4
0.10756,0.01737,0.5,5,13.4
0.11021,0.01928,0.5,5,13.4
0.1134,0.02183,0.5,5,13.4
0.11648,0.0247,0.5,5,13.4
0.12022,0.02761,0.5,5,13.4
0.12409,0.03118,0.5,5,13.4
0.13011,0.03574,0.5,5,13.4
0.13581,0.03978,0.5,5,13.4
0.14234,0.04265,0.5,5,13.4
0.15151,0.04662,0.5,5,13.4
0.15829,0.05058,0.5,5,13.4
0.16877,0.05121,0.5,5,13.4
0.17842,0.05359,0.5,5,13.4
0.18869,0.05439,0.5,5,13.4
0.19568,0.05234,0.5,5,13.4
0.2066,0.04999,0.5,5,13.4
0.21615,0.04879,0.5,5,13.4
0.22381,0.04459,0.5,5,13.4
0.23124,0.04062,0.5,5,13.4
0.23538,0.03744,0.5,5,13.4
0.23956,0.03108,0.5,5,13.4
0.2444,0.0282,0.5,5,13.4
0.24783,0.02209,0.5,5,13.4
0.24953,0.01724,0.5,5,13.4
0.25065,0.01281,0.5,5,13.4
0.25015,0.00881,0.5,5,13.4
0.05477,0,0.7,5,13.4
0.05395,0.00288,0.7,5,13.4
0.05394,0.00283,0.7,5,13.4
0.05399,0.00298,0.7,5,13.4
0.05389,0.00295,0.7,5,13.4
0.05377,0.00327,0.7,5,13.4
0.05392,0.00306,0.7,5,13.4
0.05397,0.00301,0.7,5,13.4
0.05373,0.00324,0.7,5,13.4
0.05375,0.00303,0.7,5,13.4
0.05366,0.00327,0.7,5,13.4
0.05521,8.87E-04,0.7,5,13.4
0.05765,0.00169,0.7,5,13.4
0.05951,0.00402,0.7,5,13.4
0.06088,0.00548,0.7,5,13.4
0.06209,0.00714,0.7,5,13.4
0.06356,0.00873,0.7,5,13.4
0.06467,0.00996,0.7,5,13.4
0.06622,0.01113,0.7,5,13.4
0.06775,0.01216,0.7,5,13.4
0.06944,0.01347,0.7,5,13.4
0.07154,0.01473,0.7,5,13.4
0.07346,0.01637,0.7,5,13.4
0.0758,0.01762,0.7,5,13.4
0.07818,0.01921,0.7,5,13.4
0.08087,0.02071,0.7,5,13.4
0.08395,0.02235,0.7,5,13.4
0.08722,0.02378,0.7,5,13.4
0.09162,0.0256,0.7,5,13.4
0.09583,0.02709,0.7,5,13.4
0.10027,0.0282,0.7,5,13.4
0.10478,0.02908,0.7,5,13.4
0.10934,0.02945,0.7,5,13.4
0.11388,0.03002,0.7,5,13.4
0.11812,0.03024,0.7,5,13.4
0.12272,0.03042,0.7,5,13.4
0.12684,0.03136,0.7,5,13.4
0.13109,0.03251,0.7,5,13.4
0.13504,0.03305,0.7,5,13.4
0.13988,0.03492,0.7,5,13.4
0.14638,0.03735,0.7,5,13.4
0.15213,0.03795,0.7,5,13.4
0.15613,0.0403,0.7,5,13.4
0.16509,0.0451,0.7,5,13.4
0.18695,0.04455,0.7,5,13.4
0.20692,0.03217,0.7,5,13.4
0.199,0.05406,0.7,5,13.4
0.2206,0.04816,0.7,5,13.4
0.20958,0.06363,0.7,5,13.4
0.22739,0.07212,0.7,5,13.4
0.21432,0.06349,0.7,5,13.4
0.22641,0.05166,0.7,5,13.4
0.24391,0.03988,0.7,5,13.4
0.25782,0.06041,0.7,5,13.4
0.29938,0.07301,0.7,5,13.4
0.30425,0.08189,0.7,5,13.4
0.29997,0.08052,0.7,5,13.4
0.3119,0.07793,0.7,5,13.4
0.32132,0.08912,0.7,5,13.4
0.40093,0.06652,0.7,5,13.4
0.52277,-0.01723,0.7,5,13.4
0.37736,-0.00127,0.7,5,13.4
0.09924,-0.00917,0.3,8,13.4
0.10048,-0.00222,0.3,8,13.4
0.10064,-0.00231,0.3,8,13.4
0.10046,-0.00213,0.3,8,13.4
0.10055,-0.00216,0.3,8,13.4
0.10072,-0.00228,0.3,8,13.4
0.1004,-0.0022,0.3,8,13.4
0.10061,-0.00229,0.3,8,13.4
0.10066,-0.00216,0.3,8,13.4
0.10052,-0.00208,0.3,8,13.4
0.10055,-0.00222,0.3,8,13.4
0.10234,-0.00698,0.3,8,13.4
0.1055,-0.00639,0.3,8,13.4
0.1073,-0.00411,0.3,8,13.4
0.10824,-0.00187,0.3,8,13.4
0.10882,-1.15E-06,0.3,8,13.4
0.10924,0.00167,0.3,8,13.4
0.10994,0.00305,0.3,8,13.4
0.11052,0.00429,0.3,8,13.4
0.11134,0.00546,0.3,8,13.4
0.11239,0.00654,0.3,8,13.4
0.11352,0.00753,0.3,8,13.4
0.11484,0.00861,0.3,8,13.4
0.11621,0.00958,0.3,8,13.4
0.11795,0.01045,0.3,8,13.4
0.11975,0.01121,0.3,8,13.4
0.12167,0.01199,0.3,8,13.4
0.12372,0.01238,0.3,8,13.4
0.12581,0.01149,0.3,8,13.4
0.12753,0.01191,0.3,8,13.4
0.12939,0.012,0.3,8,13.4
0.13096,0.01181,0.3,8,13.4
0.13259,0.01187,0.3,8,13.4
0.13414,0.01199,0.3,8,13.4
0.1356,0.01204,0.3,8,13.4
0.13729,0.01241,0.3,8,13.4
0.13874,0.01291,0.3,8,13.4
0.1405,0.01377,0.3,8,13.4
0.14263,0.01435,0.3,8,13.4
0.14458,0.01529,0.3,8,13.4
0.14715,0.01632,0.3,8,13.4
0.14999,0.01706,0.3,8,13.4
0.15297,0.01875,0.3,8,13.4
0.15567,0.02021,0.3,8,13.4
0.16001,0.02056,0.3,8,13.4
0.16311,0.02281,0.3,8,13.4
0.16717,0.02487,0.3,8,13.4
0.17066,0.02718,0.3,8,13.4
0.17492,0.03019,0.3,8,13.4
0.17964,0.03381,0.3,8,13.4
0.18505,0.03737,0.3,8,13.4
0.19121,0.04119,0.3,8,13.4
0.19718,0.04591,0.3,8,13.4
0.20707,0.0499,0.3,8,13.4
0.21641,0.05302,0.3,8,13.4
0.22592,0.05584,0.3,8,13.4
0.23635,0.058,0.3,8,13.4
0.24636,0.05819,0.3,8,13.4
0.25438,0.05762,0.3,8,13.4
0.26576,0.05698,0.3,8,13.4
0.27411,0.05507,0.3,8,13.4
0.28361,0.05398,0.3,8,13.4
0.29093,0.05433,0.3,8,13.4
0.29871,0.05035,0.3,8,13.4
0.30926,0.04772,0.3,8,13.4
0.15247,-0.00616,0.5,8,13.4
0.15297,-0.00588,0.5,8,13.4
0.15283,-0.00591,0.5,8,13.4
0.16239,-0.00639,0.5,8,13.4
0.15572,-0.00622,0.5,8,13.4
0.15764,-0.00618,0.5,8,13.4
0.15615,-0.00596,0.5,8,13.4
0.15583,-0.00606,0.5,8,13.4
0.15577,-0.00618,0.5,8,13.4
0.15572,-0.00622,0.5,8,13.4
0.15572,-0.00622,0.5,8,13.4
0.15608,-0.00869,0.5,8,13.4
0.15839,-0.00741,0.5,8,13.4
0.15937,-0.00429,0.5,8,13.4
0.16016,-0.00189,0.5,8,13.4
0.16075,-3.99E-05,0.5,8,13.4
0.16139,0.0016,0.5,8,13.4
0.16201,0.00315,0.5,8,13.4
0.16249,0.0041,0.5,8,13.4
0.16344,0.00551,0.5,8,13.4
0.16705,0.00653,0.5,8,13.4
0.16522,0.00789,0.5,8,13.4
0.16655,0.0093,0.5,8,13.4
0.16924,0.01168,0.5,8,13.4
0.16941,0.01155,0.5,8,13.4
0.1708,0.0132,0.5,8,13.4
0.17298,0.01416,0.5,8,13.4
0.17525,0.01543,0.5,8,13.4
0.1767,0.01643,0.5,8,13.4
0.17944,0.01739,0.5,8,13.4
0.18252,0.01823,0.5,8,13.4
0.18565,0.01869,0.5,8,13.4
0.1888,0.01884,0.5,8,13.4
0.1919,0.01886,0.5,8,13.4
0.19494,0.01859,0.5,8,13.4
0.19779,0.01831,0.5,8,13.4
0.20041,0.01813,0.5,8,13.4
0.20296,0.01807,0.5,8,13.4
0.20541,0.0181,0.5,8,13.4
0.20801,0.01843,0.5,8,13.4
0.21066,0.01916,0.5,8,13.4
0.21388,0.01976,0.5,8,13.4
0.21654,0.02121,0.5,8,13.4
0.2197,0.02297,0.5,8,13.4
0.22439,0.02367,0.5,8,13.4
0.22875,0.02587,0.5,8,13.4
0.23305,0.02807,0.5,8,13.4
0.23787,0.03111,0.5,8,13.4
0.24287,0.03369,0.5,8,13.4
0.24916,0.03707,0.5,8,13.4
0.25534,0.0403,0.5,8,13.4
0.26294,0.0434,0.5,8,13.4
0.2693,0.04601,0.5,8,13.4
0.27718,0.05002,0.5,8,13.4
0.2874,0.05111,0.5,8,13.4
0.29772,0.05142,0.5,8,13.4
0.30565,0.05222,0.5,8,13.4
0.31926,0.05268,0.5,8,13.4
0.31895,0.05223,0.5,8,13.4
0.33094,0.05189,0.5,8,13.4
0.33835,0.05114,0.5,8,13.4
0.35034,0.04863,0.5,8,13.4
0.34676,0.04419,0.5,8,13.4
0.36984,0.04455,0.5,8,13.4
0.37142,0.04205,0.5,8,13.4
0.39254,0.02601,0.5,8,13.4
0.37173,0.02032,0.5,8,13.4
0.02576,0.04113,0.3,0.5,17.7
0.02631,0.04055,0.3,0.5,17.7
0.02623,0.04115,0.3,0.5,17.7
0.02762,0.04237,0.3,0.5,17.7
0.02498,0.04112,0.3,0.5,17.7
0.02687,0.04224,0.3,0.5,17.7
0.02533,0.04143,0.3,0.5,17.7
0.02687,0.04224,0.3,0.5,17.7
0.02521,0.04137,0.3,0.5,17.7
0.02687,0.04224,0.3,0.5,17.7
0.02594,0.04073,0.3,0.5,17.7
0.04632,0.00229,0.3,0.5,17.7
0.06676,-0.00437,0.3,0.5,17.7
0.06668,0.03334,0.3,0.5,17.7
0.04863,0.01102,0.3,0.5,17.7
0.06653,-0.007,0.3,0.5,17.7
0.06497,0.01508,0.3,0.5,17.7
0.05681,0.03231,0.3,0.5,17.7
0.0694,0.01952,0.3,0.5,17.7
0.06509,0.03173,0.3,0.5,17.7
0.08644,0.02668,0.3,0.5,17.7
0.08262,0.03601,0.3,0.5,17.7
0.1091,0.03601,0.3,0.5,17.7
0.10006,0.01384,0.3,0.5,17.7
0.09976,0.02235,0.3,0.5,17.7
0.12873,0.02766,0.3,0.5,17.7
0.12724,0.03407,0.3,0.5,17.7
0.12905,0.01094,0.3,0.5,17.7
0.13654,0.01986,0.3,0.5,17.7
0.13533,0.03007,0.3,0.5,17.7
0.16399,0.0526,0.3,0.5,17.7
0.15847,0.06836,0.3,0.5,17.7
0.1666,0.05268,0.3,0.5,17.7
0.17706,0.04367,0.3,0.5,17.7
0.17092,0.06335,0.3,0.5,17.7
0.16242,0.03771,0.3,0.5,17.7
0.18307,0.0339,0.3,0.5,17.7
0.17589,0.05277,0.3,0.5,17.7
0.20146,0.05621,0.3,0.5,17.7
0.22587,0.06031,0.3,0.5,17.7
0.21357,0.0447,0.3,0.5,17.7
0.24156,0.04919,0.3,0.5,17.7
0.23717,0.05729,0.3,0.5,17.7
0.27266,0.05164,0.3,0.5,17.7
0.26384,0.03816,0.3,0.5,17.7
0.29088,0.03967,0.3,0.5,17.7
0.29054,0.04454,0.3,0.5,17.7
0.29005,0.0494,0.3,0.5,17.7
0.28832,0.02234,0.3,0.5,17.7
0.28832,0.02234,0.3,0.5,17.7
0.28856,0.0591,0.3,0.5,17.7
0.3205,0.05856,0.3,0.5,17.7
0.3205,0.05856,0.3,0.5,17.7
0.31953,0.06391,0.3,0.5,17.7
0.31953,0.06391,0.3,0.5,17.7
0.31953,0.09586,0.3,0.5,17.7
0.31953,0.09586,0.3,0.5,17.7
0.38343,0.12781,0.3,0.5,17.7
0.31953,0.12781,0.3,0.5,17.7
0.31953,0.19172,0.3,0.5,17.7
0.35148,0.22367,0.3,0.5,17.7
0.38343,0.25562,0.3,0.5,17.7
0.35148,0.31953,0.3,0.5,17.7
0.41539,0.35148,0.3,0.5,17.7
0.44734,0.47929,0.3,0.5,17.7
-0.05588,0.09805,0.5,0.5,17.7
-0.0569,0.10161,0.5,0.5,17.7
-0.05488,0.09768,0.5,0.5,17.7
-0.05594,0.09726,0.5,0.5,17.7
-0.05667,0.10009,0.5,0.5,17.7
-0.05474,0.09927,0.5,0.5,17.7
-0.05611,0.09953,0.5,0.5,17.7
-0.05517,0.10033,0.5,0.5,17.7
-0.05585,0.10003,0.5,0.5,17.7
-0.05477,0.09729,0.5,0.5,17.7
-0.05629,0.0991,0.5,0.5,17.7
-0.0078,-0.0041,0.5,0.5,17.7
0.04599,-0.0235,0.5,0.5,17.7
0,0,0.5,0.5,17.7
0,0,0.5,0.5,17.7
0.08643,-0.00786,0.5,0.5,17.7
0.08286,0.01883,0.5,0.5,17.7
0.0736,0.04048,0.5,0.5,17.7
0.06341,0.05595,0.5,0.5,17.7
0.05162,0.06636,0.5,0.5,17.7
0.04229,0.07048,0.5,0.5,17.7
0.10519,0.04411,0.5,0.5,17.7
0.10431,0.05395,0.5,0.5,17.7
0.0969,0.06229,0.5,0.5,17.7
0.08091,-0.01407,0.5,0.5,17.7
0.07933,-0.00661,0.5,0.5,17.7
0.07974,-0.00332,0.5,0.5,17.7
0.16671,0,0.5,0.5,17.7
0.17591,0.07424,0.5,0.5,17.7
0.18756,0.08612,0.5,0.5,17.7
0.19831,0.09467,0.5,0.5,17.7
0.20906,0.098,0.5,0.5,17.7
0.22463,0.10306,0.5,0.5,17.7
0.23682,0.11275,0.5,0.5,17.7
0.24994,0.12184,0.5,0.5,17.7
0.2675,0.13025,0.5,0.5,17.7
0.28834,0.14733,0.5,0.5,17.7
0.31158,0.15489,0.5,0.5,17.7
0.34047,0.16454,0.5,0.5,17.7
0.37716,0.17511,0.5,0.5,17.7
0.41028,0.16979,0.5,0.5,17.7
0.45384,0.17199,0.5,0.5,17.7
0.49229,0.176,0.5,0.5,17.7
0.53003,0.17614,0.5,0.5,17.7
0.56971,0.14467,0.5,0.5,17.7
0.59924,0.1419,0.5,0.5,17.7
0.61673,0.13126,0.5,0.5,17.7
0.65235,0.12265,0.5,0.5,17.7
0.66938,0.12039,0.5,0.5,17.7
0.6885,0.10856,0.5,0.5,17.7
0.69638,0.10013,0.5,0.5,17.7
0.71397,0.10196,0.5,0.5,17.7
0.72319,0.11054,0.5,0.5,17.7
0.74686,0.10429,0.5,0.5,17.7
0.75851,0.11131,0.5,0.5,17.7
0.76458,0.11989,0.5,0.5,17.7
0.77443,0.13425,0.5,0.5,17.7
0.78881,0.15205,0.5,0.5,17.7
0.79331,0.13222,0.5,0.5,17.7
0.79507,0.20452,0.5,0.5,17.7
0.7947,0.25083,0.5,0.5,17.7
0.81634,0.2961,0.5,0.5,17.7
0.84767,0.35825,0.5,0.5,17.7
0.85942,0.39666,0.5,0.5,17.7
0.92553,0.52887,0.5,0.5,17.7
0.95231,0.60998,0.5,0.5,17.7
1.0768,0.73446,0.5,0.5,17.7
1.1951,0.8216,0.5,0.5,17.7
1.4565,0.98966,0.5,0.5,17.7
1.5237,1.1428,0.5,0.5,17.7
1.7547,1.2739,0.5,0.5,17.7
-0.15151,0.16408,0.7,0.5,17.7
-0.14976,0.16331,0.7,0.5,17.7
-0.16078,0.17501,0.7,0.5,17.7
-0.15681,0.16475,0.7,0.5,17.7
-0.1537,0.16895,0.7,0.5,17.7
-0.15416,0.16871,0.7,0.5,17.7
-0.15151,0.16408,0.7,0.5,17.7
-0.16007,0.1807,0.7,0.5,17.7
-0.15394,0.16825,0.7,0.5,17.7
-0.15194,0.1669,0.7,0.5,17.7
-0.06129,-0.02294,0.7,0.5,17.7
0.03237,-0.06012,0.7,0.5,17.7
0.14661,-0.01128,0.7,0.5,17.7
0.14747,0,0.7,0.5,17.7
0.16976,0.08299,0.7,0.5,17.7
0.18505,0.1021,0.7,0.5,17.7
0.18987,0.11951,0.7,0.5,17.7
0.19929,0.12733,0.7,0.5,17.7
0.20984,0.13168,0.7,0.5,17.7
0.23163,0.15934,0.7,0.5,17.7
0.25962,0.17437,0.7,0.5,17.7
0.28558,0.20768,0.7,0.5,17.7
0.30379,0.2142,0.7,0.5,17.7
0.34545,0.24645,0.7,0.5,17.7
0.38417,0.26822,0.7,0.5,17.7
0.44279,0.31184,0.7,0.5,17.7
0.48474,0.33018,0.7,0.5,17.7
0.5636,0.33481,0.7,0.5,17.7
0.64416,0.36195,0.7,0.5,17.7
0.72581,0.37109,0.7,0.5,17.7
0.85263,0.32741,0.7,0.5,17.7
0.9412,0.32208,0.7,0.5,17.7
1.0217,0.30771,0.7,0.5,17.7
1.0679,0.27969,0.7,0.5,17.7
1.1607,0.32125,0.7,0.5,17.7
1.2591,0.30571,0.7,0.5,17.7
1.1769,0.26575,0.7,0.5,17.7
1.2623,0.16135,0.7,0.5,17.7
1.3592,0.21963,0.7,0.5,17.7
1.353,0.21992,0.7,0.5,17.7
1.4185,0.19963,0.7,0.5,17.7
1.4379,0.19172,0.7,0.5,17.7
1.4379,0.19172,0.7,0.5,17.7
1.4379,0.19172,0.7,0.5,17.7
1.5337,0.19172,0.7,0.5,17.7
1.5866,0.23211,0.7,0.5,17.7
1.6402,0.24826,0.7,0.5,17.7
1.6665,0.25834,0.7,0.5,17.7
1.686,0.27512,0.7,0.5,17.7
1.7294,0.29344,0.7,0.5,17.7
1.7303,0.31023,0.7,0.5,17.7
1.7578,0.3374,0.7,0.5,17.7
1.7835,0.38217,0.7,0.5,17.7
1.829,0.46406,0.7,0.5,17.7
1.8213,0.57515,0.7,0.5,17.7
1.7255,0.67101,0.7,0.5,17.7
1.738,0.91903,0.7,0.5,17.7
0.05852,0.01933,0.3,1,17.7
0.05953,0.01956,0.3,1,17.7
0.05849,0.01924,0.3,1,17.7
0.05912,0.01949,0.3,1,17.7
0.05864,0.01939,0.3,1,17.7
0.05929,0.01973,0.3,1,17.7
0.05867,0.01919,0.3,1,17.7
0.05835,0.0191,0.3,1,17.7
0.05959,0.01915,0.3,1,17.7
0.05835,0.0191,0.3,1,17.7
0.05892,0.01939,0.3,1,17.7
0.06974,-0.00294,0.3,1,17.7
0.08226,-0.00429,0.3,1,17.7
0.08286,0.01883,0.3,1,17.7
0.07028,0.00298,0.3,1,17.7
0.07708,0.01059,0.3,1,17.7
0.08984,0.02135,0.3,1,17.7
0.08782,0.03008,0.3,1,17.7
0.08975,0.01039,0.3,1,17.7
0.0997,0.01595,0.3,1,17.7
0.08787,0.01598,0.3,1,17.7
0.10235,0.02148,0.3,1,17.7
0.09469,0.01487,0.3,1,17.7
0.11023,0.02244,0.3,1,17.7
0.10792,0.01489,0.3,1,17.7
0.12515,0.00585,0.3,1,17.7
0.12525,0.01789,0.3,1,17.7
0.13405,0.02398,0.3,1,17.7
0.13065,0.02334,0.3,1,17.7
0.13459,0.021,0.3,1,17.7
0.13208,0.03639,0.3,1,17.7
0.12369,0.02551,0.3,1,17.7
0.13387,0.02775,0.3,1,17.7
0.13288,0.01684,0.3,1,17.7
0.1473,0.0224,0.3,1,17.7
0.13678,0.01834,0.3,1,17.7
0.15175,0.02346,0.3,1,17.7
0.14469,0.0162,0.3,1,17.7
0.16901,0.02839,0.3,1,17.7
0.176,0.03226,0.3,1,17.7
0.17898,0.03098,0.3,1,17.7
0.17463,0.01739,0.3,1,17.7
0.19261,0.03277,0.3,1,17.7
0.19723,0.03421,0.3,1,17.7
0.19332,0.02674,0.3,1,17.7
0.19315,0.02869,0.3,1,17.7
0.20997,0.02965,0.3,1,17.7
0.21185,0.03199,0.3,1,17.7
0.21157,0.03411,0.3,1,17.7
0.20947,0.03382,0.3,1,17.7
0.22814,0.03571,0.3,1,17.7
0.22814,0.03571,0.3,1,17.7
0.22814,0.03571,0.3,1,17.7
0.24676,0.05695,0.3,1,17.7
0.22778,0.07593,0.3,1,17.7
0.24676,0.07593,0.3,1,17.7
0.24676,0.09491,0.3,1,17.7
0.28473,0.09491,0.3,1,17.7
0.26575,0.13287,0.3,1,17.7
0.28473,0.13287,0.3,1,17.7
0.32269,0.15185,0.3,1,17.7
0.32233,0.20835,0.3,1,17.7
0.39314,0.24137,0.3,1,17.7
0.41691,0.27246,0.3,1,17.7
0.48091,0.28891,0.3,1,17.7
0.56946,0.26575,0.3,1,17.7
0.60742,0.28473,0.3,1,17.7
0.63634,0.25966,0.3,1,17.7
0.68937,0.23223,0.3,1,17.7
0.02778,0.04755,0.5,1,17.7
0.02846,0.05061,0.5,1,17.7
0.02693,0.04698,0.5,1,17.7
0.02703,0.0498,0.5,1,17.7
0.02684,0.04777,0.5,1,17.7
0.0275,0.0472,0.5,1,17.7
0.02768,0.04728,0.5,1,17.7
0.02817,0.04767,0.5,1,17.7
0.02846,0.05061,0.5,1,17.7
0.02701,0.04741,0.5,1,17.7
0.02644,0.0472,0.5,1,17.7
0.05172,-0.00595,0.5,1,17.7
0.08313,-0.01129,0.5,1,17.7
0.09669,-0.00659,0.5,1,17.7
0.06444,0.01611,0.5,1,17.7
0.09047,-0.00862,0.5,1,17.7
0.0864,0.02057,0.5,1,17.7
0.0773,0.04272,0.5,1,17.7
0.09437,0.02483,0.5,1,17.7
0.06083,0.00785,0.5,1,17.7
0.09674,-0.00293,0.5,1,17.7
0.09635,0.00681,0.5,1,17.7
0.09427,0.01828,0.5,1,17.7
0.0922,0.02471,0.5,1,17.7
0.13416,0.02528,0.5,1,17.7
0.13307,0.0345,0.5,1,17.7
0.12781,0,0.5,1,17.7
0.12756,0.00567,0.5,1,17.7
0.14298,0.01072,0.5,1,17.7
0.14062,0.02109,0.5,1,17.7
0.13686,0.03079,0.5,1,17.7
0.13472,0.04145,0.5,1,17.7
0.13095,0.05169,0.5,1,17.7
0.16401,0.08422,0.5,1,17.7
0.17458,0.06494,0.5,1,17.7
0.16377,0.08086,0.5,1,17.7
0.18503,0.07196,0.5,1,17.7
0.20611,0.06417,0.5,1,17.7
0.19546,0.08136,0.5,1,17.7
0.22014,0.083,0.5,1,17.7
0.2351,0.05057,0.5,1,17.7
0.23069,0.06117,0.5,1,17.7
0.26474,0.06748,0.5,1,17.7
0.29747,0.07604,0.5,1,17.7
0.2912,0.04441,0.5,1,17.7
0.33126,0.04634,0.5,1,17.7
0.33087,0.05342,0.5,1,17.7
0.33019,0.06051,0.5,1,17.7
0.3292,0.06757,0.5,1,17.7
0.36992,0.06584,0.5,1,17.7
0.36098,0.07236,0.5,1,17.7
0.36869,0.07374,0.5,1,17.7
0.36098,0.07236,0.5,1,17.7
0.35947,0.07988,0.5,1,17.7
0.39941,0.07988,0.5,1,17.7
0.39941,0.07988,0.5,1,17.7
0.39941,0.11982,0.5,1,17.7
0.39941,0.11982,0.5,1,17.7
0.39941,0.15976,0.5,1,17.7
0.39941,0.15976,0.5,1,17.7
0.43935,0.1997,0.5,1,17.7
0.43935,0.23965,0.5,1,17.7
0.47929,0.31953,0.5,1,17.7
0.51135,0.38832,0.5,1,17.7
0.51135,0.46906,0.5,1,17.7
0.59911,0.51923,0.5,1,17.7
0.66514,0.68052,0.5,1,17.7
0.69206,0.78433,0.5,1,17.7
0.89787,0.90554,0.5,1,17.7
1.0385,1.0784,0.5,1,17.7
-0.00408,0.06958,0.7,1,17.7
-0.00258,0.07112,0.7,1,17.7
-0.00494,0.07452,0.7,1,17.7
-0.00316,0.07025,0.7,1,17.7
-0.00621,0.07666,0.7,1,17.7
-0.00435,0.07156,0.7,1,17.7
-0.00648,0.07419,0.7,1,17.7
0.01279,0.07015,0.7,1,17.7
0.00154,0.07432,0.7,1,17.7
-3.45E-04,0.06881,0.7,1,17.7
-0.00548,0.07055,0.7,1,17.7
0.0315,-0.01156,0.7,1,17.7
0.07755,-0.01686,0.7,1,17.7
0.09483,-0.01149,0.7,1,17.7
0.06082,-0.03702,0.7,1,17.7
0.06769,-0.00725,0.7,1,17.7
0.06546,0.01403,0.7,1,17.7
0.05838,0.03269,0.7,1,17.7
0.04771,0.04337,0.7,1,17.7
0.09215,0.01124,0.7,1,17.7
0.08794,0.02638,0.7,1,17.7
0.08262,0.03601,0.7,1,17.7
0.07902,0.04159,0.7,1,17.7
0.0634,-0.01312,0.7,1,17.7
0.06279,-0.00837,0.7,1,17.7
0.12725,-0.00848,0.7,1,17.7
0.12767,-0.00426,0.7,1,17.7
0.12781,0,0.7,1,17.7
0.14747,0,0.7,1,17.7
0.14661,0.01128,0.7,1,17.7
0.1512,0.01814,0.7,1,17.7
0.14747,0.0295,0.7,1,17.7
0.14502,0.03481,0.7,1,17.7
0.13913,0.04452,0.7,1,17.7
0.20002,0.07579,0.7,1,17.7
0.1788,0.1043,0.7,1,17.7
0.16172,0.11953,0.7,1,17.7
0.18651,0.08241,0.7,1,17.7
0.21875,0.05985,0.7,1,17.7
0.23773,0.13037,0.7,1,17.7
0.26437,0.12769,0.7,1,17.7
0.30896,0.10684,0.7,1,17.7
0.3395,0.11128,0.7,1,17.7
0.36174,0.10949,0.7,1,17.7
0.35798,0.09546,0.7,1,17.7
0.41174,0.0965,0.7,1,17.7
0.40241,0.06543,0.7,1,17.7
0.44434,0.07147,0.7,1,17.7
0.44434,0.07147,0.7,1,17.7
0.44302,0.08424,0.7,1,17.7
0.49762,0.08112,0.7,1,17.7
0.49571,0.09539,0.7,1,17.7
0.49571,0.09539,0.7,1,17.7
0.49571,0.09539,0.7,1,17.7
0.54362,0.09749,0.7,1,17.7
0.56404,0.10533,0.7,1,17.7
0.57447,0.12755,0.7,1,17.7
0.54776,0.10955,0.7,1,17.7
0.60254,0.16433,0.7,1,17.7
0.60254,0.16433,0.7,1,17.7
0.64159,0.21518,0.7,1,17.7
0.65731,0.2191,0.7,1,17.7
0.65731,0.27388,0.7,1,17.7
0.69332,0.3053,0.7,1,17.7
0.71951,0.36251,0.7,1,17.7
0.75497,0.41133,0.7,1,17.7
0.76687,0.49299,0.7,1,17.7
0.77059,0.64042,0.7,1,17.7
0.83307,0.68207,0.7,1,17.7
0.92158,0.79662,0.7,1,17.7
0.05781,0.00205,0.3,3,17.7
0.0613,-0.00506,0.3,3,17.7
0.06595,-0.00515,0.3,3,17.7
0.06847,-0.00275,0.3,3,17.7
0.06998,-3.12E-04,0.3,3,17.7
0.07088,0.00194,0.3,3,17.7
0.07163,0.00378,0.3,3,17.7
0.07235,0.0052,0.3,3,17.7
0.07344,0.00681,0.3,3,17.7
0.07451,0.00828,0.3,3,17.7
0.07586,0.00956,0.3,3,17.7
0.07761,0.01068,0.3,3,17.7
0.07926,0.01178,0.3,3,17.7
0.0816,0.01288,0.3,3,17.7
0.08384,0.01376,0.3,3,17.7
0.08656,0.01447,0.3,3,17.7
0.08924,0.01473,0.3,3,17.7
0.09198,0.01476,0.3,3,17.7
0.09462,0.0142,0.3,3,17.7
0.09651,0.01365,0.3,3,17.7
0.09916,0.01307,0.3,3,17.7
0.10079,0.01274,0.3,3,17.7
0.10245,0.01237,0.3,3,17.7
0.10417,0.01216,0.3,3,17.7
0.10575,0.01167,0.3,3,17.7
0.10689,0.01153,0.3,3,17.7
0.10852,0.01213,0.3,3,17.7
0.10997,0.01261,0.3,3,17.7
0.11153,0.01313,0.3,3,17.7
